CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Condition,Count,Footnote
14T172,ST. JAMES HOSPITAL,20201 S. CRAWFORD,-,OLYMPIA FIELDS,IL,60461,Cook,(708) 747-4000,5,"Hip or knee replacement, amputation or other bone or joint condition",30,-
14T172,ST. JAMES HOSPITAL,20201 S. CRAWFORD,-,OLYMPIA FIELDS,IL,60461,Cook,(708) 747-4000,5,Nervous system disorder (excluding stroke),23,-
14T172,ST. JAMES HOSPITAL,20201 S. CRAWFORD,-,OLYMPIA FIELDS,IL,60461,Cook,(708) 747-4000,5,Spinal cord disease or condition (non-traumatic),Less than 11,1
14T172,ST. JAMES HOSPITAL,20201 S. CRAWFORD,-,OLYMPIA FIELDS,IL,60461,Cook,(708) 747-4000,5,Spinal cord injury (traumatic),Not Available,2
14T172,ST. JAMES HOSPITAL,20201 S. CRAWFORD,-,OLYMPIA FIELDS,IL,60461,Cook,(708) 747-4000,5,Stroke,43,-
14T180,AMITA HEALTH SAINTS MARY AND ST ELIZABETH MED CTR,2233 WEST DIVISION STREET,-,CHICAGO,IL,60622,Cook,(312) 770-2268,5,All other conditions,23,-
14T180,AMITA HEALTH SAINTS MARY AND ST ELIZABETH MED CTR,2233 WEST DIVISION STREET,-,CHICAGO,IL,60622,Cook,(312) 770-2268,5,Brain disease or condition (non-traumatic),28,-
14T180,AMITA HEALTH SAINTS MARY AND ST ELIZABETH MED CTR,2233 WEST DIVISION STREET,-,CHICAGO,IL,60622,Cook,(312) 770-2268,5,Brain injury (traumatic),Less than 11,1
14T180,AMITA HEALTH SAINTS MARY AND ST ELIZABETH MED CTR,2233 WEST DIVISION STREET,-,CHICAGO,IL,60622,Cook,(312) 770-2268,5,Hip or femur fracture,16,-
14T180,AMITA HEALTH SAINTS MARY AND ST ELIZABETH MED CTR,2233 WEST DIVISION STREET,-,CHICAGO,IL,60622,Cook,(312) 770-2268,5,"Hip or knee replacement, amputation or other bone or joint condition",18,-
14T180,AMITA HEALTH SAINTS MARY AND ST ELIZABETH MED CTR,2233 WEST DIVISION STREET,-,CHICAGO,IL,60622,Cook,(312) 770-2268,5,Nervous system disorder (excluding stroke),16,-
14T180,AMITA HEALTH SAINTS MARY AND ST ELIZABETH MED CTR,2233 WEST DIVISION STREET,-,CHICAGO,IL,60622,Cook,(312) 770-2268,5,Spinal cord disease or condition (non-traumatic),Less than 11,1
14T180,AMITA HEALTH SAINTS MARY AND ST ELIZABETH MED CTR,2233 WEST DIVISION STREET,-,CHICAGO,IL,60622,Cook,(312) 770-2268,5,Spinal cord injury (traumatic),Not Available,2
14T180,AMITA HEALTH SAINTS MARY AND ST ELIZABETH MED CTR,2233 WEST DIVISION STREET,-,CHICAGO,IL,60622,Cook,(312) 770-2268,5,Stroke,58,-
14T182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 W. WELLINGTON STREET,-,CHICAGO,IL,60657,Cook,(773) 293-7523,5,All other conditions,26,-
14T182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 W. WELLINGTON STREET,-,CHICAGO,IL,60657,Cook,(773) 293-7523,5,Brain disease or condition (non-traumatic),21,-
14T182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 W. WELLINGTON STREET,-,CHICAGO,IL,60657,Cook,(773) 293-7523,5,Brain injury (traumatic),15,-
14T182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 W. WELLINGTON STREET,-,CHICAGO,IL,60657,Cook,(773) 293-7523,5,Hip or femur fracture,21,-
14T182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 W. WELLINGTON STREET,-,CHICAGO,IL,60657,Cook,(773) 293-7523,5,"Hip or knee replacement, amputation or other bone or joint condition",31,-
14T182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 W. WELLINGTON STREET,-,CHICAGO,IL,60657,Cook,(773) 293-7523,5,Nervous system disorder (excluding stroke),12,-
14T182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 W. WELLINGTON STREET,-,CHICAGO,IL,60657,Cook,(773) 293-7523,5,Spinal cord disease or condition (non-traumatic),16,-
14T182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 W. WELLINGTON STREET,-,CHICAGO,IL,60657,Cook,(773) 293-7523,5,Spinal cord injury (traumatic),Less than 11,1
14T182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 W. WELLINGTON STREET,-,CHICAGO,IL,60657,Cook,(773) 293-7523,5,Stroke,62,-
14T186,RIVERSIDE MEDICAL CENTER,350 N WALL,-,KANKAKEE,IL,60901,Kankakee,(502) 596-6346,5,All other conditions,145,-
14T186,RIVERSIDE MEDICAL CENTER,350 N WALL,-,KANKAKEE,IL,60901,Kankakee,(502) 596-6346,5,Brain disease or condition (non-traumatic),74,-
14T186,RIVERSIDE MEDICAL CENTER,350 N WALL,-,KANKAKEE,IL,60901,Kankakee,(502) 596-6346,5,Brain injury (traumatic),18,-
14T186,RIVERSIDE MEDICAL CENTER,350 N WALL,-,KANKAKEE,IL,60901,Kankakee,(502) 596-6346,5,Hip or femur fracture,55,-
14T186,RIVERSIDE MEDICAL CENTER,350 N WALL,-,KANKAKEE,IL,60901,Kankakee,(502) 596-6346,5,"Hip or knee replacement, amputation or other bone or joint condition",82,-
14T186,RIVERSIDE MEDICAL CENTER,350 N WALL,-,KANKAKEE,IL,60901,Kankakee,(502) 596-6346,5,Nervous system disorder (excluding stroke),215,-
14T186,RIVERSIDE MEDICAL CENTER,350 N WALL,-,KANKAKEE,IL,60901,Kankakee,(502) 596-6346,5,Spinal cord disease or condition (non-traumatic),18,-
14T186,RIVERSIDE MEDICAL CENTER,350 N WALL,-,KANKAKEE,IL,60901,Kankakee,(502) 596-6346,5,Spinal cord injury (traumatic),Less than 11,1
14T186,RIVERSIDE MEDICAL CENTER,350 N WALL,-,KANKAKEE,IL,60901,Kankakee,(502) 596-6346,5,Stroke,94,-
14T191,INGALLS MEMORIAL HOSPITAL,ONE INGALLS DRIVE,-,HARVEY,IL,60426,Cook,(708) 915-4686,5,All other conditions,130,-
14T191,INGALLS MEMORIAL HOSPITAL,ONE INGALLS DRIVE,-,HARVEY,IL,60426,Cook,(708) 915-4686,5,Brain disease or condition (non-traumatic),124,-
14T191,INGALLS MEMORIAL HOSPITAL,ONE INGALLS DRIVE,-,HARVEY,IL,60426,Cook,(708) 915-4686,5,Brain injury (traumatic),Less than 11,1
14T191,INGALLS MEMORIAL HOSPITAL,ONE INGALLS DRIVE,-,HARVEY,IL,60426,Cook,(708) 915-4686,5,Hip or femur fracture,31,-
14T191,INGALLS MEMORIAL HOSPITAL,ONE INGALLS DRIVE,-,HARVEY,IL,60426,Cook,(708) 915-4686,5,"Hip or knee replacement, amputation or other bone or joint condition",47,-
14T191,INGALLS MEMORIAL HOSPITAL,ONE INGALLS DRIVE,-,HARVEY,IL,60426,Cook,(708) 915-4686,5,Nervous system disorder (excluding stroke),17,-
14T191,INGALLS MEMORIAL HOSPITAL,ONE INGALLS DRIVE,-,HARVEY,IL,60426,Cook,(708) 915-4686,5,Spinal cord disease or condition (non-traumatic),29,-
14T191,INGALLS MEMORIAL HOSPITAL,ONE INGALLS DRIVE,-,HARVEY,IL,60426,Cook,(708) 915-4686,5,Spinal cord injury (traumatic),Less than 11,1
14T191,INGALLS MEMORIAL HOSPITAL,ONE INGALLS DRIVE,-,HARVEY,IL,60426,Cook,(708) 915-4686,5,Stroke,98,-
14T208,ADVOCATE CHRIST MEDICAL CENTER,ADVOCATE CHRIST MEDICAL CENTER,4440 WEST 95TH STREET,OAK LAWN,IL,60453,Cook,(708) 684-2000,5,All other conditions,88,-
14T208,ADVOCATE CHRIST MEDICAL CENTER,ADVOCATE CHRIST MEDICAL CENTER,4440 WEST 95TH STREET,OAK LAWN,IL,60453,Cook,(708) 684-2000,5,Brain disease or condition (non-traumatic),43,-
14T208,ADVOCATE CHRIST MEDICAL CENTER,ADVOCATE CHRIST MEDICAL CENTER,4440 WEST 95TH STREET,OAK LAWN,IL,60453,Cook,(708) 684-2000,5,Brain injury (traumatic),41,-
14T208,ADVOCATE CHRIST MEDICAL CENTER,ADVOCATE CHRIST MEDICAL CENTER,4440 WEST 95TH STREET,OAK LAWN,IL,60453,Cook,(708) 684-2000,5,Hip or femur fracture,15,-
14T208,ADVOCATE CHRIST MEDICAL CENTER,ADVOCATE CHRIST MEDICAL CENTER,4440 WEST 95TH STREET,OAK LAWN,IL,60453,Cook,(708) 684-2000,5,"Hip or knee replacement, amputation or other bone or joint condition",33,-
14T208,ADVOCATE CHRIST MEDICAL CENTER,ADVOCATE CHRIST MEDICAL CENTER,4440 WEST 95TH STREET,OAK LAWN,IL,60453,Cook,(708) 684-2000,5,Nervous system disorder (excluding stroke),17,-
14T208,ADVOCATE CHRIST MEDICAL CENTER,ADVOCATE CHRIST MEDICAL CENTER,4440 WEST 95TH STREET,OAK LAWN,IL,60453,Cook,(708) 684-2000,5,Spinal cord disease or condition (non-traumatic),46,-
14T208,ADVOCATE CHRIST MEDICAL CENTER,ADVOCATE CHRIST MEDICAL CENTER,4440 WEST 95TH STREET,OAK LAWN,IL,60453,Cook,(708) 684-2000,5,Spinal cord injury (traumatic),Less than 11,1
14T208,ADVOCATE CHRIST MEDICAL CENTER,ADVOCATE CHRIST MEDICAL CENTER,4440 WEST 95TH STREET,OAK LAWN,IL,60453,Cook,(708) 684-2000,5,Stroke,188,-
14T213,SILVER CROSS HOSPITAL,1900 SILVER CROSS BLVD.,-,NEW LENOX,IL,60451,Will,(815) 300-1100,5,All other conditions,132,-
14T213,SILVER CROSS HOSPITAL,1900 SILVER CROSS BLVD.,-,NEW LENOX,IL,60451,Will,(815) 300-1100,5,Brain disease or condition (non-traumatic),50,-
14T213,SILVER CROSS HOSPITAL,1900 SILVER CROSS BLVD.,-,NEW LENOX,IL,60451,Will,(815) 300-1100,5,Brain injury (traumatic),27,-
14T213,SILVER CROSS HOSPITAL,1900 SILVER CROSS BLVD.,-,NEW LENOX,IL,60451,Will,(815) 300-1100,5,Hip or femur fracture,55,-
14T213,SILVER CROSS HOSPITAL,1900 SILVER CROSS BLVD.,-,NEW LENOX,IL,60451,Will,(815) 300-1100,5,"Hip or knee replacement, amputation or other bone or joint condition",61,-
14T213,SILVER CROSS HOSPITAL,1900 SILVER CROSS BLVD.,-,NEW LENOX,IL,60451,Will,(815) 300-1100,5,Nervous system disorder (excluding stroke),31,-
14T213,SILVER CROSS HOSPITAL,1900 SILVER CROSS BLVD.,-,NEW LENOX,IL,60451,Will,(815) 300-1100,5,Spinal cord disease or condition (non-traumatic),Less than 11,1
14T213,SILVER CROSS HOSPITAL,1900 SILVER CROSS BLVD.,-,NEW LENOX,IL,60451,Will,(815) 300-1100,5,Spinal cord injury (traumatic),Less than 11,1
14T213,SILVER CROSS HOSPITAL,1900 SILVER CROSS BLVD.,-,NEW LENOX,IL,60451,Will,(815) 300-1100,5,Stroke,143,-
14T217,PRESENCE ST JOSEPH - ELGIN,77 N. AIRLITE STREET,-,ELGIN,IL,60123,Kane,(502) 596-6346,5,All other conditions,149,-
14T217,PRESENCE ST JOSEPH - ELGIN,77 N. AIRLITE STREET,-,ELGIN,IL,60123,Kane,(502) 596-6346,5,Brain disease or condition (non-traumatic),41,-
14T217,PRESENCE ST JOSEPH - ELGIN,77 N. AIRLITE STREET,-,ELGIN,IL,60123,Kane,(502) 596-6346,5,Brain injury (traumatic),31,-
14T217,PRESENCE ST JOSEPH - ELGIN,77 N. AIRLITE STREET,-,ELGIN,IL,60123,Kane,(502) 596-6346,5,Hip or femur fracture,24,-
14T217,PRESENCE ST JOSEPH - ELGIN,77 N. AIRLITE STREET,-,ELGIN,IL,60123,Kane,(502) 596-6346,5,"Hip or knee replacement, amputation or other bone or joint condition",40,-
14T217,PRESENCE ST JOSEPH - ELGIN,77 N. AIRLITE STREET,-,ELGIN,IL,60123,Kane,(502) 596-6346,5,Nervous system disorder (excluding stroke),40,-
14T217,PRESENCE ST JOSEPH - ELGIN,77 N. AIRLITE STREET,-,ELGIN,IL,60123,Kane,(502) 596-6346,5,Spinal cord disease or condition (non-traumatic),18,-
14T217,PRESENCE ST JOSEPH - ELGIN,77 N. AIRLITE STREET,-,ELGIN,IL,60123,Kane,(502) 596-6346,5,Spinal cord injury (traumatic),Less than 11,1
14T217,PRESENCE ST JOSEPH - ELGIN,77 N. AIRLITE STREET,-,ELGIN,IL,60123,Kane,(502) 596-6346,5,Stroke,68,-
14T223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 WEST DEMPTER,-,PARK RIDGE,IL,60068,Cook,(847) 723-7218,5,All other conditions,102,-
14T223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 WEST DEMPTER,-,PARK RIDGE,IL,60068,Cook,(847) 723-7218,5,Brain disease or condition (non-traumatic),74,-
14T223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 WEST DEMPTER,-,PARK RIDGE,IL,60068,Cook,(847) 723-7218,5,Brain injury (traumatic),41,-
14T223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 WEST DEMPTER,-,PARK RIDGE,IL,60068,Cook,(847) 723-7218,5,Hip or femur fracture,Less than 11,1
14T223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 WEST DEMPTER,-,PARK RIDGE,IL,60068,Cook,(847) 723-7218,5,"Hip or knee replacement, amputation or other bone or joint condition",29,-
14T223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 WEST DEMPTER,-,PARK RIDGE,IL,60068,Cook,(847) 723-7218,5,Nervous system disorder (excluding stroke),67,-
14T223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 WEST DEMPTER,-,PARK RIDGE,IL,60068,Cook,(847) 723-7218,5,Spinal cord disease or condition (non-traumatic),32,-
14T223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 WEST DEMPTER,-,PARK RIDGE,IL,60068,Cook,(847) 723-7218,5,Spinal cord injury (traumatic),Less than 11,1
14T223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 WEST DEMPTER,-,PARK RIDGE,IL,60068,Cook,(847) 723-7218,5,Stroke,216,-
14T239,ROCKFORD MEMORIAL HOSPITAL,2400 NORTH ROCKTON AVENUE,-,ROCKFORD,IL,61103,Winnebago,(815) 971-5000,5,All other conditions,Not Available,2
14T239,ROCKFORD MEMORIAL HOSPITAL,2400 NORTH ROCKTON AVENUE,-,ROCKFORD,IL,61103,Winnebago,(815) 971-5000,5,Brain disease or condition (non-traumatic),Not Available,2
14T239,ROCKFORD MEMORIAL HOSPITAL,2400 NORTH ROCKTON AVENUE,-,ROCKFORD,IL,61103,Winnebago,(815) 971-5000,5,Brain injury (traumatic),Not Available,2
14T239,ROCKFORD MEMORIAL HOSPITAL,2400 NORTH ROCKTON AVENUE,-,ROCKFORD,IL,61103,Winnebago,(815) 971-5000,5,Hip or femur fracture,Not Available,2
14T239,ROCKFORD MEMORIAL HOSPITAL,2400 NORTH ROCKTON AVENUE,-,ROCKFORD,IL,61103,Winnebago,(815) 971-5000,5,"Hip or knee replacement, amputation or other bone or joint condition",Not Available,2
14T239,ROCKFORD MEMORIAL HOSPITAL,2400 NORTH ROCKTON AVENUE,-,ROCKFORD,IL,61103,Winnebago,(815) 971-5000,5,Nervous system disorder (excluding stroke),Not Available,2
14T239,ROCKFORD MEMORIAL HOSPITAL,2400 NORTH ROCKTON AVENUE,-,ROCKFORD,IL,61103,Winnebago,(815) 971-5000,5,Spinal cord disease or condition (non-traumatic),Not Available,2
14T239,ROCKFORD MEMORIAL HOSPITAL,2400 NORTH ROCKTON AVENUE,-,ROCKFORD,IL,61103,Winnebago,(815) 971-5000,5,Spinal cord injury (traumatic),Not Available,2
14T239,ROCKFORD MEMORIAL HOSPITAL,2400 NORTH ROCKTON AVENUE,-,ROCKFORD,IL,61103,Winnebago,(815) 971-5000,5,Stroke,Not Available,2
14T252,NORTHWEST COMMUNITY HEALTHCARE,800 WEST CENTRAL ROAD,-,ARLINGTON HEIGHTS,IL,60005,Cook,(502) 596-6346,5,All other conditions,224,-
14T252,NORTHWEST COMMUNITY HEALTHCARE,800 WEST CENTRAL ROAD,-,ARLINGTON HEIGHTS,IL,60005,Cook,(502) 596-6346,5,Brain disease or condition (non-traumatic),77,-
14T252,NORTHWEST COMMUNITY HEALTHCARE,800 WEST CENTRAL ROAD,-,ARLINGTON HEIGHTS,IL,60005,Cook,(502) 596-6346,5,Brain injury (traumatic),43,-
14T252,NORTHWEST COMMUNITY HEALTHCARE,800 WEST CENTRAL ROAD,-,ARLINGTON HEIGHTS,IL,60005,Cook,(502) 596-6346,5,Hip or femur fracture,31,-
14T252,NORTHWEST COMMUNITY HEALTHCARE,800 WEST CENTRAL ROAD,-,ARLINGTON HEIGHTS,IL,60005,Cook,(502) 596-6346,5,"Hip or knee replacement, amputation or other bone or joint condition",53,-
14T252,NORTHWEST COMMUNITY HEALTHCARE,800 WEST CENTRAL ROAD,-,ARLINGTON HEIGHTS,IL,60005,Cook,(502) 596-6346,5,Nervous system disorder (excluding stroke),87,-
14T252,NORTHWEST COMMUNITY HEALTHCARE,800 WEST CENTRAL ROAD,-,ARLINGTON HEIGHTS,IL,60005,Cook,(502) 596-6346,5,Spinal cord disease or condition (non-traumatic),17,-
14T252,NORTHWEST COMMUNITY HEALTHCARE,800 WEST CENTRAL ROAD,-,ARLINGTON HEIGHTS,IL,60005,Cook,(502) 596-6346,5,Spinal cord injury (traumatic),Less than 11,1
14T252,NORTHWEST COMMUNITY HEALTHCARE,800 WEST CENTRAL ROAD,-,ARLINGTON HEIGHTS,IL,60005,Cook,(502) 596-6346,5,Stroke,153,-
14T258,ALEXIAN BROTHERS MEDICAL CENTER,800 W BIESTERFIELD RD,-,ELK GROVE VILLAGE,IL,60007,Cook,(847) 437-5500,5,All other conditions,322,-
14T258,ALEXIAN BROTHERS MEDICAL CENTER,800 W BIESTERFIELD RD,-,ELK GROVE VILLAGE,IL,60007,Cook,(847) 437-5500,5,Brain disease or condition (non-traumatic),132,-
14T258,ALEXIAN BROTHERS MEDICAL CENTER,800 W BIESTERFIELD RD,-,ELK GROVE VILLAGE,IL,60007,Cook,(847) 437-5500,5,Brain injury (traumatic),65,-
14T258,ALEXIAN BROTHERS MEDICAL CENTER,800 W BIESTERFIELD RD,-,ELK GROVE VILLAGE,IL,60007,Cook,(847) 437-5500,5,Hip or femur fracture,81,-
14T258,ALEXIAN BROTHERS MEDICAL CENTER,800 W BIESTERFIELD RD,-,ELK GROVE VILLAGE,IL,60007,Cook,(847) 437-5500,5,"Hip or knee replacement, amputation or other bone or joint condition",100,-
14T258,ALEXIAN BROTHERS MEDICAL CENTER,800 W BIESTERFIELD RD,-,ELK GROVE VILLAGE,IL,60007,Cook,(847) 437-5500,5,Nervous system disorder (excluding stroke),73,-
14T258,ALEXIAN BROTHERS MEDICAL CENTER,800 W BIESTERFIELD RD,-,ELK GROVE VILLAGE,IL,60007,Cook,(847) 437-5500,5,Spinal cord disease or condition (non-traumatic),30,-
14T258,ALEXIAN BROTHERS MEDICAL CENTER,800 W BIESTERFIELD RD,-,ELK GROVE VILLAGE,IL,60007,Cook,(847) 437-5500,5,Spinal cord injury (traumatic),Less than 11,1
14T258,ALEXIAN BROTHERS MEDICAL CENTER,800 W BIESTERFIELD RD,-,ELK GROVE VILLAGE,IL,60007,Cook,(847) 437-5500,5,Stroke,173,-
14TA13,GREATER PEORIA SPECIALTY HOSPITAL,500 W ROMEO B GARRETT AVENUE,-,PEORIA,IL,61605,Peoria,(309) 680-1500,5,All other conditions,36,-
14TA13,GREATER PEORIA SPECIALTY HOSPITAL,500 W ROMEO B GARRETT AVENUE,-,PEORIA,IL,61605,Peoria,(309) 680-1500,5,Brain disease or condition (non-traumatic),21,-
14TA13,GREATER PEORIA SPECIALTY HOSPITAL,500 W ROMEO B GARRETT AVENUE,-,PEORIA,IL,61605,Peoria,(309) 680-1500,5,Brain injury (traumatic),17,-
14TA13,GREATER PEORIA SPECIALTY HOSPITAL,500 W ROMEO B GARRETT AVENUE,-,PEORIA,IL,61605,Peoria,(309) 680-1500,5,Hip or femur fracture,Less than 11,1
14TA13,GREATER PEORIA SPECIALTY HOSPITAL,500 W ROMEO B GARRETT AVENUE,-,PEORIA,IL,61605,Peoria,(309) 680-1500,5,"Hip or knee replacement, amputation or other bone or joint condition",11,-
14TA13,GREATER PEORIA SPECIALTY HOSPITAL,500 W ROMEO B GARRETT AVENUE,-,PEORIA,IL,61605,Peoria,(309) 680-1500,5,Nervous system disorder (excluding stroke),37,-
14TA13,GREATER PEORIA SPECIALTY HOSPITAL,500 W ROMEO B GARRETT AVENUE,-,PEORIA,IL,61605,Peoria,(309) 680-1500,5,Spinal cord disease or condition (non-traumatic),28,-
14TA13,GREATER PEORIA SPECIALTY HOSPITAL,500 W ROMEO B GARRETT AVENUE,-,PEORIA,IL,61605,Peoria,(309) 680-1500,5,Spinal cord injury (traumatic),Less than 11,1
14TA13,GREATER PEORIA SPECIALTY HOSPITAL,500 W ROMEO B GARRETT AVENUE,-,PEORIA,IL,61605,Peoria,(309) 680-1500,5,Stroke,95,-
153025,ENCOMPASS HEALTH DEACONESS REHABILITATION HOSPITAL,9355 WARRICK TRAIL,-,NEWBURGH,IN,47630,Warrick,(812) 476-9983,5,All other conditions,332,-
153025,ENCOMPASS HEALTH DEACONESS REHABILITATION HOSPITAL,9355 WARRICK TRAIL,-,NEWBURGH,IN,47630,Warrick,(812) 476-9983,5,Brain disease or condition (non-traumatic),260,-
153025,ENCOMPASS HEALTH DEACONESS REHABILITATION HOSPITAL,9355 WARRICK TRAIL,-,NEWBURGH,IN,47630,Warrick,(812) 476-9983,5,Brain injury (traumatic),60,-
153025,ENCOMPASS HEALTH DEACONESS REHABILITATION HOSPITAL,9355 WARRICK TRAIL,-,NEWBURGH,IN,47630,Warrick,(812) 476-9983,5,Hip or femur fracture,154,-
153025,ENCOMPASS HEALTH DEACONESS REHABILITATION HOSPITAL,9355 WARRICK TRAIL,-,NEWBURGH,IN,47630,Warrick,(812) 476-9983,5,"Hip or knee replacement, amputation or other bone or joint condition",309,-
153025,ENCOMPASS HEALTH DEACONESS REHABILITATION HOSPITAL,9355 WARRICK TRAIL,-,NEWBURGH,IN,47630,Warrick,(812) 476-9983,5,Nervous system disorder (excluding stroke),519,-
153025,ENCOMPASS HEALTH DEACONESS REHABILITATION HOSPITAL,9355 WARRICK TRAIL,-,NEWBURGH,IN,47630,Warrick,(812) 476-9983,5,Spinal cord disease or condition (non-traumatic),55,-
153025,ENCOMPASS HEALTH DEACONESS REHABILITATION HOSPITAL,9355 WARRICK TRAIL,-,NEWBURGH,IN,47630,Warrick,(812) 476-9983,5,Spinal cord injury (traumatic),Less than 11,1
153025,ENCOMPASS HEALTH DEACONESS REHABILITATION HOSPITAL,9355 WARRICK TRAIL,-,NEWBURGH,IN,47630,Warrick,(812) 476-9983,5,Stroke,249,-
153028,REHABILITATION HOSPITAL OF INDIANA INC,4141 SHORE DR,-,INDIANAPOLIS,IN,46254,Marion,(317) 329-2000,5,All other conditions,177,-
153028,REHABILITATION HOSPITAL OF INDIANA INC,4141 SHORE DR,-,INDIANAPOLIS,IN,46254,Marion,(317) 329-2000,5,Brain disease or condition (non-traumatic),68,-
153028,REHABILITATION HOSPITAL OF INDIANA INC,4141 SHORE DR,-,INDIANAPOLIS,IN,46254,Marion,(317) 329-2000,5,Brain injury (traumatic),57,-
153028,REHABILITATION HOSPITAL OF INDIANA INC,4141 SHORE DR,-,INDIANAPOLIS,IN,46254,Marion,(317) 329-2000,5,Hip or femur fracture,40,-
153028,REHABILITATION HOSPITAL OF INDIANA INC,4141 SHORE DR,-,INDIANAPOLIS,IN,46254,Marion,(317) 329-2000,5,"Hip or knee replacement, amputation or other bone or joint condition",82,-
153028,REHABILITATION HOSPITAL OF INDIANA INC,4141 SHORE DR,-,INDIANAPOLIS,IN,46254,Marion,(317) 329-2000,5,Nervous system disorder (excluding stroke),24,-
153028,REHABILITATION HOSPITAL OF INDIANA INC,4141 SHORE DR,-,INDIANAPOLIS,IN,46254,Marion,(317) 329-2000,5,Spinal cord disease or condition (non-traumatic),62,-
153028,REHABILITATION HOSPITAL OF INDIANA INC,4141 SHORE DR,-,INDIANAPOLIS,IN,46254,Marion,(317) 329-2000,5,Spinal cord injury (traumatic),25,-
153028,REHABILITATION HOSPITAL OF INDIANA INC,4141 SHORE DR,-,INDIANAPOLIS,IN,46254,Marion,(317) 329-2000,5,Stroke,244,-
153030,SELECT MEDICAL REHABILITATION HOSPITAL AT LUTHERAN,7970 W JEFFERSON BLVD,-,FORT WAYNE,IN,46804,Allen,(260) 435-6100,5,All other conditions,208,-
153030,SELECT MEDICAL REHABILITATION HOSPITAL AT LUTHERAN,7970 W JEFFERSON BLVD,-,FORT WAYNE,IN,46804,Allen,(260) 435-6100,5,Brain disease or condition (non-traumatic),53,-
153030,SELECT MEDICAL REHABILITATION HOSPITAL AT LUTHERAN,7970 W JEFFERSON BLVD,-,FORT WAYNE,IN,46804,Allen,(260) 435-6100,5,Brain injury (traumatic),30,-
153030,SELECT MEDICAL REHABILITATION HOSPITAL AT LUTHERAN,7970 W JEFFERSON BLVD,-,FORT WAYNE,IN,46804,Allen,(260) 435-6100,5,Hip or femur fracture,60,-
153030,SELECT MEDICAL REHABILITATION HOSPITAL AT LUTHERAN,7970 W JEFFERSON BLVD,-,FORT WAYNE,IN,46804,Allen,(260) 435-6100,5,"Hip or knee replacement, amputation or other bone or joint condition",137,-
153030,SELECT MEDICAL REHABILITATION HOSPITAL AT LUTHERAN,7970 W JEFFERSON BLVD,-,FORT WAYNE,IN,46804,Allen,(260) 435-6100,5,Nervous system disorder (excluding stroke),44,-
153030,SELECT MEDICAL REHABILITATION HOSPITAL AT LUTHERAN,7970 W JEFFERSON BLVD,-,FORT WAYNE,IN,46804,Allen,(260) 435-6100,5,Spinal cord disease or condition (non-traumatic),30,-
153030,SELECT MEDICAL REHABILITATION HOSPITAL AT LUTHERAN,7970 W JEFFERSON BLVD,-,FORT WAYNE,IN,46804,Allen,(260) 435-6100,5,Spinal cord injury (traumatic),Less than 11,1
153030,SELECT MEDICAL REHABILITATION HOSPITAL AT LUTHERAN,7970 W JEFFERSON BLVD,-,FORT WAYNE,IN,46804,Allen,(260) 435-6100,5,Stroke,130,-
153037,SOUTHERN INDIANA REHABILITATION HOSPITAL,3104 BLACKISTON BLVD,-,NEW ALBANY,IN,47150,Floyd,(812) 941-6106,5,All other conditions,171,-
153037,SOUTHERN INDIANA REHABILITATION HOSPITAL,3104 BLACKISTON BLVD,-,NEW ALBANY,IN,47150,Floyd,(812) 941-6106,5,Brain disease or condition (non-traumatic),62,-
153037,SOUTHERN INDIANA REHABILITATION HOSPITAL,3104 BLACKISTON BLVD,-,NEW ALBANY,IN,47150,Floyd,(812) 941-6106,5,Brain injury (traumatic),Less than 11,1
153037,SOUTHERN INDIANA REHABILITATION HOSPITAL,3104 BLACKISTON BLVD,-,NEW ALBANY,IN,47150,Floyd,(812) 941-6106,5,Hip or femur fracture,45,-
153037,SOUTHERN INDIANA REHABILITATION HOSPITAL,3104 BLACKISTON BLVD,-,NEW ALBANY,IN,47150,Floyd,(812) 941-6106,5,"Hip or knee replacement, amputation or other bone or joint condition",104,-
153037,SOUTHERN INDIANA REHABILITATION HOSPITAL,3104 BLACKISTON BLVD,-,NEW ALBANY,IN,47150,Floyd,(812) 941-6106,5,Nervous system disorder (excluding stroke),57,-
